,id,neighbourhood_cleansed,city,property_type,accommodates,bathrooms,bedrooms,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,host_is_superhost,has_wifi,has_kitchen,has_parking,has_tv,has_washer,has_garden,has_balcony,geometry,LSOA11CD,LSOA11NM,Index of Multiple Deprivation (IMD) Score,median_house_price_2020,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
805,31505243,Central,Bristol,Entire apartment,4,1.0,1.0,74.0,2,30,357,9,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358683.5692624642 172818.3329984191),E01014540,Bristol 032B,22.838,390000.0,1,0,0,0
87,6524307,Central,Bristol,Entire apartment,3,1.0,1.0,66.0,3,100,8,35,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358701.02586106 172999.4823738911),E01014540,Bristol 032B,22.838,390000.0,1,0,0,0
1498,45354891,Central,Bristol,Entire guest suite,3,1.0,1.0,99.0,1,365,111,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358893.3783110346 172897.8214648041),E01014540,Bristol 032B,22.838,390000.0,1,0,0,0
1499,45354901,Central,Bristol,Entire guest suite,3,1.0,1.0,99.0,1,365,111,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358895.534892444 172906.7017350798),E01014540,Bristol 032B,22.838,390000.0,1,0,0,0
291,16341388,Central,Bristol,Private room in house,3,0.0,1.0,45.0,1,30,54,233,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358950.0384867891 172944.0760348037),E01014540,Bristol 032B,22.838,390000.0,0,0,1,0
467,21270743,Central,Bristol,Entire loft,2,1.0,1.0,56.0,1,1125,151,61,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358641.9420017459 172570.6475567975),E01014540,Bristol 032B,22.838,390000.0,1,0,0,0
360,18322187,Central,Bristol,Entire apartment,2,1.0,1.0,57.0,1,1125,231,174,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358664.8371365373 172566.0122204334),E01014540,Bristol 032B,22.838,390000.0,1,0,0,0
385,19232503,Central,Bristol,Private room in apartment,2,1.0,1.0,39.0,1,1125,113,188,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358815.8985695455 173026.3544680186),E01014540,Bristol 032B,22.838,390000.0,0,0,1,0
388,19438226,Central,Bristol,Private room in townhouse,2,1.0,1.0,47.0,1,120,345,337,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (358904.1562991019 172254.8732386237),E01014540,Bristol 032B,22.838,390000.0,0,0,1,0
394,19667622,Central,Bristol,Private room in apartment,2,1.0,1.0,45.0,1,1125,176,135,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358839.7207205766 173136.270744696),E01014540,Bristol 032B,22.838,390000.0,0,0,1,0
579,24198779,Central,Bristol,Room in serviced apartment,2,1.0,1.0,56.0,1,300,328,36,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358690.4847258985 172558.0179393615),E01014540,Bristol 032B,22.838,390000.0,0,1,0,0
554,23674768,Central,Bristol,Room in serviced apartment,2,1.0,1.0,56.0,1,1125,146,38,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358699.2270271911 172436.715195608),E01014540,Bristol 032B,22.838,390000.0,0,1,0,0
581,24216471,Central,Bristol,Entire apartment,2,1.0,1.0,57.0,1,300,359,37,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358607.0433690725 172552.0242967184),E01014540,Bristol 032B,22.838,390000.0,1,0,0,0
585,24218715,Central,Bristol,Room in serviced apartment,2,1.0,1.0,56.0,1,300,311,42,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358696.3044294509 172504.5841848719),E01014540,Bristol 032B,22.838,390000.0,0,1,0,0
588,24219492,Central,Bristol,Room in serviced apartment,2,1.0,1.0,56.0,1,295,163,30,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358596.4350931733 172444.2257595656),E01014540,Bristol 032B,22.838,390000.0,0,1,0,0
484,21672041,Central,Bristol,Room in serviced apartment,2,1.0,1.0,56.0,1,1125,93,111,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358664.8371365373 172566.0122204334),E01014540,Bristol 032B,22.838,390000.0,0,1,0,0
485,21672726,Central,Bristol,Room in serviced apartment,2,1.0,1.0,56.0,1,1125,143,31,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (358641.9420017459 172570.6475567975),E01014540,Bristol 032B,22.838,390000.0,0,1,0,0
